  269,20161020,   31,   89,   91
  269,20161021,   21,   77,   94
  269,20161022,   20,   74,   88
  269,20161023,   17,   52,   86
  269,20161024,   36,   65,   92
  269,20161025,   17,   76,   94
  269,20161026,   30,   97,   89
  269,20161027,   48,  113,   93
  269,20161028,   36,  122,   91
  269,20161029,   14,   90,   90
  269,20161030,    9,   92,   93
  269,20161031,   10,   99,   89
  269,20161101,   23,   91,   91
  269,20161102,   34,   73,   85
  269,20161103,   33,   69,   90
  269,20161104,   47,   73,   85
  269,20161105,   36,   64,   91
  269,20161106,   40,   64,   91
  269,20161107,   38,   39,   92
  269,20161108,   20,   15,   93
  269,20161109,   33,   29,   93
  269,20161110,   28,   36,   93
  269,20161111,   37,   21,   87
  269,20161112,   30,   20,   84
  269,20161113,   23,   22,   91
  269,20161114,   41,   28,   94
  269,20161115,   45,  103,   98
  269,20161116,   54,  115,   91
  269,20161117,   68,   88,   88
  269,20161118,   72,   60,   85
  269,20161119,   57,   54,   83
  269,20161120,   91,   78,   80
  269,20161121,   45,  117,   86
  269,20161122,   65,  107,   78
  269,20161123,   29,   71,   94
  269,20161124,   63,   57,   84
  269,20161125,   50,   23,   83
  269,20161126,   18,   -5,   97
  269,20161127,   28,   58,   84
  269,20161128,   25,   -6,   84
  269,20161129,   13,  -28,   86
  269,20161130,   41,   24,   87
  344,20151101,   13,   87,   92
  344,20151102,   22,   84,   90
  344,20151103,   24,  104,   80
  344,20151104,   47,  133,   84
  344,20151105,   46,  138,   92
  344,20151106,   69,  155,   93
  344,20151107,   68,  161,   91
  344,20151108,   47,  136,   89
  344,20151109,   90,  137,   83
  344,20151110,   95,  144,   92
  344,20151111,   70,  130,   87
  344,20151112,   48,  134,   87
  344,20151113,   79,  113,   74
  344,20151114,   80,  103,   79
  344,20151115,  113,  141,   87
  344,20151116,   75,  125,   86
  344,20151117,   96,  138,   88
  344,20151118,  102,  131,   75
  344,20151119,   74,  112,   79
  344,20151120,   55,   84,   72
  344,20151121,   56,   53,   83
  344,20151122,   23,   23,   90
  344,20151123,   34,   33,   84
  344,20151124,   73,   52,   91
  344,20151125,   31,   61,   88
  344,20151126,   20,   50,   90
  344,20151127,   64,   57,   94
  344,20151128,   84,   71,   82
  344,20151129,  102,  108,   81
  344,20151130,   92,   98,   82
  344,20151201,   46,  103,   90
  344,20151202,   68,  110,   76
  344,20151203,   63,   98,   80
  344,20151204,   76,   95,   84
  344,20151205,   98,   81,   79
  344,20151206,   89,  105,   86
  344,20151207,   44,  109,   90
  344,20151208,   60,   98,   88
  344,20151209,   50,   77,   83
  344,20151210,   81,   61,   86
  344,20151211,   61,   74,   89
  344,20151212,   69,   78,   86
  344,20151213,   31,   75,   92
  344,20151214,   29,   75,   92
  344,20151215,   28,   80,   91
  344,20151216,   61,  120,   94
  344,20151217,   60,  134,   84
  344,20151218,   59,  117,   87
  344,20151219,   62,  125,   90
  344,20151220,   63,  119,   82
  344,20151221,   88,  102,   86
  344,20151222,   95,  128,   87
  344,20151223,   76,  104,   83
  344,20151224,   71,   97,   85
  344,20151225,   63,   98,   86
  344,20151226,   85,  126,   82
  344,20151227,   74,  117,   82
  344,20151228,   42,   91,   82
  344,20151229,   45,   87,   87
  344,20151230,   75,   82,   82
  344,20151231,   71,   84,   80
  344,20160101,   39,   56,   93
  344,20160102,   55,   69,   92
  344,20160103,   70,   73,   89
  344,20160104,   44,   66,   94
  344,20160105,   43,   70,   91
  344,20160106,   34,   54,   98
  344,20160107,   78,   68,   84
  344,20160108,   56,   60,   78
  344,20160109,   61,   64,   92
  344,20160110,   72,   69,   85
